fik_C1,fik_C2,fik_C3,fik_C4,DisplayName,Year,ExhibitionTitle,IsFuzzy
1.0,0.0,0.0,0.0,silvia quandt,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,emile vaudremer,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,friedrich vordemberge-gildewart,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,trisha brown,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,chris burden,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,georges-fernand janin,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,robert andrew parker,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,josef koudelka,1975,Josef Koudelka,False
1.0,0.0,0.0,0.0,george segal,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,johannes theodor baargeld (alfred emanuel ferdinand gruenwald),1975,In the Twenties,False
1.0,0.0,0.0,0.0,jean-emile laboureur,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,darcy lange,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,dennis oppenheim,1975,Projects: Video III,False
1.0,0.0,0.0,0.0,friedrich st. florian,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,brice marden,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,julien guadet,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,reed & stem,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,milton glaser,1975,Milton Glaser,False
1.0,0.0,0.0,0.0,peter campus,1975,Projects: Video III,False
1.0,0.0,0.0,0.0,karl koepping,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,balthus (baltusz klossowski de rola),1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,richard mclean,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,deidre burnett,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,richard serra,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,suzi gablik,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,marius de zayas,1975,In the Twenties,False
1.0,0.0,0.0,0.0,james rosenquist,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,gabriel davioud,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,rené dalize,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,jean louis charles garnier,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,sigizmund valishevskii (zigmund waliszewsky),1975,Shinjuku: The Phenomenal City,False
1.0,0.0,0.0,0.0,aleksandr archipenko,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,alphonse gougeon,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,gary stephan,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,christian rohlfs,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,aleksandr rodchenko,1975,In the Twenties,False
1.0,0.0,0.0,0.0,erich heckel,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,paul bigot,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,gerrit rietveld,1975,"Furniture from the Design Collection: Thonet, Guimard, Wright, and Rietveld",False
1.0,0.0,0.0,0.0,alexei jawlensky,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,eugene buechel,1975,"Eugene Buechel, S.J.: Rosebud and Pine Ridge Photographs, 19221942",False
1.0,0.0,0.0,0.0,emmanuel brune,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,bart van der leck,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,john russell pope,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,lee bontecou,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,mario prassinos,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,james ensor,1975,Points of View,False
1.0,0.0,0.0,0.0,"chiron press, new york",1975,76 Jefferson,False
1.0,0.0,0.0,0.0,fulvio bianconi,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,howardena pindell,1975,Points of View,False
1.0,0.0,0.0,0.0,victor laloux,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,jasper johns,1975,Printsequence,False
1.0,0.0,0.0,0.0,johannes baader,1975,In the Twenties,False
1.0,0.0,0.0,0.0,charles sheeler,1975,In the Twenties,False
1.0,0.0,0.0,0.0,joseph beuys,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,david wing,1975,"Eugene Buechel, S.J.: Rosebud and Pine Ridge Photographs, 19221942",False
1.0,0.0,0.0,0.0,eileen bowser,1975,From the D.W. Griffith Collection,False
1.0,0.0,0.0,0.0,will barnet,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,"gebrüder thonet, company design",1975,"Furniture from the Design Collection: Thonet, Guimard, Wright, and Rietveld",False
1.0,0.0,0.0,0.0,john sloan,1975,Points of View,False
1.0,0.0,0.0,0.0,willem de kooning,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,léon h. tutundjian,1975,In the Twenties,False
1.0,0.0,0.0,0.0,richard tuttle,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,e.h. davis,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,"mckim, mead & white",1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,gerhard marcks,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,josef albers,1975,Printsequence,False
1.0,0.0,0.0,0.0,louis majorelle,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,albert thomas,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,thomas hart benton,1975,Points of View,False
1.0,0.0,0.0,0.0,richard marshall,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,raoul dufy,1975,In the Twenties,False
1.0,0.0,0.0,0.0,sarai sherman,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,gabriel-auguste ancelet,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,kurt schwitters,1975,In the Twenties,False
1.0,0.0,0.0,0.0,giulio paolini,1975,Projects: Video IV,False
1.0,0.0,0.0,0.0,eugéne viollet-le-duc,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,rosalyn drexler,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,red grooms,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,paul signac,1975,Points of View,False
1.0,0.0,0.0,0.0,neil jenney,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,gaston lachaise,1975,In the Twenties,False
1.0,0.0,0.0,0.0,hyman bloom,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,jean cocteau,1975,In the Twenties,False
1.0,0.0,0.0,0.0,robert lobe,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,max peintner,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,henri laurens,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,henri labrouste,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,richard kalina,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,frank stella,1975,Printsequence,False
1.0,0.0,0.0,0.0,larry bell,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,lászló moholy-nagy,1975,In the Twenties,False
1.0,0.0,0.0,0.0,stuart davis,1975,Stuart Davis,False
1.0,0.0,0.0,0.0,edward koren,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,wilhelm lehmbruck,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,richard meier,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,zoe zenghelis,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,melvin edwards,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,global village,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,charlemagne palestine,1975,Projects: Video IV,False
1.0,0.0,0.0,0.0,irving penn,1975,Irving Penn: Recent Works,False
1.0,0.0,0.0,0.0,antoine-francois-girard bury,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,valerie jaudon,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,"eventstructures, inc.",1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,antonio segui,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,edouard-auguste villain,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,leonard baskin,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,ernest flagg,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,lucien bardey,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,daniel buren,1975,Printsequence,False
1.0,0.0,0.0,0.0,léon bakst,1975,In the Twenties,False
1.0,0.0,0.0,0.0,telethon,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,nancy karumba,1975,Projects: Ger van Elk,False
1.0,0.0,0.0,0.0,vija celmins,1975,Points of View,False
1.0,0.0,0.0,0.0,joseph stella,1975,In the Twenties,False
1.0,0.0,0.0,0.0,henri-thomas-edouard eustache,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,walker evans,1975,"Walker Evans, 19031975",False
1.0,0.0,0.0,0.0,mary frank,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,ken marsh,1975,Projects: Video VI,False
1.0,0.0,0.0,0.0,emile benard,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,charles famin,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,walt kuhn,1975,In the Twenties,False
1.0,0.0,0.0,0.0,rodolfo machado,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,joel bass,1975,Printsequence,False
1.0,0.0,0.0,0.0,chaim soutine,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,andre-marie chatillon,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,bernd becher,1975,Projects: Bernhard and Hilla Becher,False
1.0,0.0,0.0,0.0,pierre fontaine,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,herbert ferber,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,lynn chadwick,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,frank lloyd wright,1975,"Furniture from the Design Collection: Thonet, Guimard, Wright, and Rietveld",False
1.0,0.0,0.0,0.0,frantiek kupka,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,chester higgins jr.,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,gary hill,1975,Projects: Video VI,False
1.0,0.0,0.0,0.0,david robinson,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,michael p. bosniak,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,julien-maxime-stephane doumic,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,isamu noguchi,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,walter pichler,1975,Projects: Walter Pichler,False
1.0,0.0,0.0,0.0,david hockney,1975,Points of View,False
1.0,0.0,0.0,0.0,andré derain,1975,In the Twenties,False
1.0,0.0,0.0,0.0,carrere & hastings,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,john hejduk,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,superstudio,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,loren madsen,1975,Projects: Loren Madsen,False
1.0,0.0,0.0,0.0,joseph-eugene-louis madeline,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,bernice rose,1975,Lucas Samaras 1974,False
1.0,0.0,0.0,0.0,robert michel,1975,In the Twenties,False
1.0,0.0,0.0,0.0,charles girault,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,louis lozowick,1975,Points of View,False
1.0,0.0,0.0,0.0,vito acconci,1975,Projects: Video IV,False
1.0,0.0,0.0,0.0,giuseppe chiari,1975,Projects: Video IV,False
1.0,0.0,0.0,0.0,richard smith,1975,New Prints: Robert Ryman and Richard Smith,False
1.0,0.0,0.0,0.0,victor baltard,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,antoine-laurent-thomas vaudoyer,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,charles percier,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,louis vivin,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,maryan s. maryan,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,elia zenghelis,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,jules pascin,1975,In the Twenties,False
1.0,0.0,0.0,0.0,tony garnier,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,neil welliver,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,ed shostak,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,otto dix,1975,In the Twenties,False
1.0,0.0,0.0,0.0,käthe kollwitz,1975,Points of View,False
1.0,0.0,0.0,0.0,henry hobson richardson,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,paul wunderlich,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,richard anuszkiewicz,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,joseph nicolle,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,charles burchfield,1975,In the Twenties,False
1.0,0.0,0.0,0.0,james wines,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,lucas samaras,1975,Lucas Samaras 1974,False
1.0,0.0,0.0,0.0,leon ginain,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,cara devito,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,edward weston,1975,Edward Weston,False
1.0,0.0,0.0,0.0,peter cook,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,josé-guadalupe posada,1975,Points of View,False
1.0,0.0,0.0,0.0,jean-nicholas huyot,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,walter darby bannard,1975,Printsequence,False
1.0,0.0,0.0,0.0,shigeko kubota,1975,Projects: Video VI,False
1.0,0.0,0.0,0.0,kenneth kilstrom,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,francisco de goya,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,louis comfort tiffany,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,cora rosevear,1975,Projects: Bernhard and Hilla Becher,False
1.0,0.0,0.0,0.0,elbert weinberg,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,tvtv,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,francisco toledo,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,dan flavin,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,enzo mari,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,odilon redon,1975,Points of View,False
1.0,0.0,0.0,0.0,jean otth,1975,Projects: Video IV,False
1.0,0.0,0.0,0.0,bruce nauman,1975,Projects: Video III,False
1.0,0.0,0.0,0.0,antoni gaudí,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,george staempfli,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,omar rayo,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,yasuhide kobashi,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,coop himmelb(l)au,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,les levine,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,richard boix,1975,In the Twenties,False
1.0,0.0,0.0,0.0,umberto boccioni,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,sam szafran,1975,Drawings: Recent Gifts,False
1.0,0.0,0.0,0.0,piet mondrian,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,laura ziegler,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,milet andrejevic,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,roy lichtenstein,1975,Printsequence,False
1.0,0.0,0.0,0.0,edouard loviot,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,marie-joseph peyre,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,peter blume,1975,In the Twenties,False
1.0,0.0,0.0,0.0,robert cumming,1975,Picture Puzzles,False
1.0,0.0,0.0,0.0,ettore sottsass,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,lauretta vinciarelli,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,cedric price,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,paul blondel,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,friedrich meckseper,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,jean-camille formige,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,susana torre,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,robert warrens,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,georg scholz,1975,Points of View,False
1.0,0.0,0.0,0.0,jean (hans) arp,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,george sugarman,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,frederick sommer,1975,Picture Puzzles,False
1.0,0.0,0.0,0.0,nikolaus stortenbecker,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,smith & basette,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,oskar schlemmer,1975,In the Twenties,False
1.0,0.0,0.0,0.0,mary rogers,1975,Recent Acquisitions: Design Collection,False
1.0,0.0,0.0,0.0,warren & wetmore,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,robert ryman,1975,New Prints: Robert Ryman and Richard Smith,False
1.0,0.0,0.0,0.0,hector guimard,1975,"Furniture from the Design Collection: Thonet, Guimard, Wright, and Rietveld",False
1.0,0.0,0.0,0.0,henry smith,1975,Shinjuku: The Phenomenal City,False
1.0,0.0,0.0,0.0,marcel duchamp,1975,In the Twenties,False
1.0,0.0,0.0,0.0,june leaf,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,louis-ambroise dubut,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,albert louvet,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,nicholas krushenick,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,henry deglane,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,philip grausman,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,alessandro mendini,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,anthony caro,1975,Anthony Caro,False
1.0,0.0,0.0,0.0,robert indiana,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,jean-louis pascal,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,paul cézanne,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,peter gluck,1975,Shinjuku: The Phenomenal City,False
1.0,0.0,0.0,0.0,mark di suvero,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,maurilio minuzzi,1975,A Museum Menagerie,False
1.0,0.0,0.0,0.0,honoré daumet,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,koji taki,1975,Shinjuku: The Phenomenal City,False
1.0,0.0,0.0,0.0,paul delvaux,1975,Modern Masters: Manet to Matisse,False
1.0,0.0,0.0,0.0,miguel covarrubias,1975,In the Twenties,False
1.0,0.0,0.0,0.0,ger van elk,1975,Projects: Ger van Elk,False
1.0,0.0,0.0,0.0,mel bochner,1975,Printsequence,False
1.0,0.0,0.0,0.0,downtown community tv center,1975,Projects: Video V,False
1.0,0.0,0.0,0.0,louise bourgeois,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,robert morris,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,rene-robert millet,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,el lissitzky,1975,In the Twenties,False
1.0,0.0,0.0,0.0,raimund abraham,1975,Architectural Studies and Projects,False
1.0,0.0,0.0,0.0,gottfried brockmann,1975,In the Twenties,False
1.0,0.0,0.0,0.0,pol bury,1975,Prints by Sculptors,False
1.0,0.0,0.0,0.0,joseph clemence,1975,The Architecture of the École des Beaux-Arts,False
1.0,0.0,0.0,0.0,steve poleskie,1975,76 Jefferson,False
1.0,0.0,0.0,0.0,john szarkowski,1975,Irving Penn: Recent Works|Edward Weston|Josef Koudelka,True
0.9394687707062258,0.019081227101152,0.015145469520904876,0.026304532671717333,barbara london,1975,Projects: Loren Madsen|Projects: Video V|Projects: Video III|Projects: Video IV|Projects: Video VI,True
0.9424872531364314,0.018124973228731,0.014363471419341588,0.02502430221549612,joan jonas,1975,Projects: Video III|Projects: Video IV,True
0.9424872531364311,0.018124973228731068,0.01436347141934164,0.025024302215496196,nam june paik,1975,Projects: Video III|Projects: Video V,True
1.0,0.0,0.0,0.0,emilio ambasz,1975,"Projects: Walter Pichler|Furniture from the Design Collection: Thonet, Guimard, Wright, and Rietveld|Milton Glaser|Architectural Studies and Projects",True
0.18624714601583742,0.08465415757619017,0.11493769275957018,0.6141610036484022,max beckmann,1975,Points of View|Modern Masters: Manet to Matisse,True
0.47491401748642575,0.12051790052896527,0.1140672846816835,0.29050079730292533,pierre bonnard,1975,Points of View|Five Recent Acquisitions,True
0.1862471460158375,0.08465415757619024,0.11493769275957023,0.6141610036484021,marc chagall,1975,Points of View|Modern Masters: Manet to Matisse,True
0.29563826902240764,0.07964706548538932,0.09865813652585645,0.5260565289663465,lyonel feininger,1975,Points of View|Drawings: Recent Gifts,True
0.08907909782331573,0.07151108814763155,0.18611341538774984,0.653296398641303,george grosz,1975,Points of View|Modern Masters: Manet to Matisse|In the Twenties,True
0.1961334545614456,0.2619208407358738,0.3012025759038246,0.24074312879885598,"george overbury (""pop"") hart",1975,Points of View|A Museum Menagerie,True
0.10954202954123728,0.06332554460937144,0.14531709489671674,0.6818153309526745,edward hopper,1975,Points of View|In the Twenties,True
0.1862471460158375,0.08465415757619024,0.11493769275957023,0.6141610036484021,ernst ludwig kirchner,1975,Points of View|Modern Masters: Manet to Matisse,True
0.1095420295412373,0.06332554460937144,0.14531709489671674,0.6818153309526745,paul klee,1975,Points of View|In the Twenties,True
0.26379639630908686,0.3855860150061567,0.14477655257122535,0.2058410361135309,aristide maillol,1975,Points of View|Prints by Sculptors,True
0.47491401748642587,0.12051790052896524,0.11406728468168348,0.29050079730292544,edvard munch,1975,Points of View|Five Recent Acquisitions,True
0.19613345456144554,0.26192084073587374,0.30120257590382465,0.240743128798856,henri de toulouse-lautrec,1975,Points of View|A Museum Menagerie,True
1.0,0.0,0.0,0.0,gaetano pesce,1975,Recent Acquisitions: Design Collection|Architectural Studies and Projects,True
0.08563363048668302,0.12031900016662986,0.5437561155597679,0.2502912537869192,william s. lieberman,1975,Drawings: Recent Gifts|In the Twenties|A Museum Menagerie|Modern Masters: Manet to Matisse|A Jacques Villon Centennial,True
0.14574022212224097,0.34192299026168615,0.293934744498242,0.21840204311783096,ernst barlach,1975,In the Twenties|Prints by Sculptors,True
0.06648538036820113,0.04518705904655757,0.14537953415366298,0.7429480264315783,lovis corinth,1975,Modern Masters: Manet to Matisse|In the Twenties,True
0.017586097729684575,0.03408255574668482,0.9135922261778796,0.034739120345750996,jean dubuffet,1975,A Museum Menagerie|Printsequence|In the Twenties,True
0.0265279122232052,0.04107787866804818,0.8636264357617393,0.0687677733470073,max ernst,1975,Drawings: Recent Gifts|A Museum Menagerie|In the Twenties,True
0.06648538036820108,0.04518705904655756,0.1453795341536629,0.7429480264315784,oskar kokoschka,1975,Modern Masters: Manet to Matisse|In the Twenties,True
0.01797155209252147,0.029827296575940833,0.917062561381225,0.03513858995031276,yasuo kuniyoshi,1975,A Museum Menagerie|In the Twenties,True
0.10084036883948157,0.08163852330252178,0.24919723872992133,0.5683238691280753,fernand léger,1975,Drawings: Recent Gifts|Modern Masters: Manet to Matisse|In the Twenties,True
0.01797155209252149,0.02982729657594085,0.917062561381225,0.035138589950312785,andré masson,1975,A Museum Menagerie|In the Twenties,True
0.055357952224420894,0.08195837585720685,0.694125556379021,0.16855811553935113,joan miró,1975,A Museum Menagerie|Modern Masters: Manet to Matisse|In the Twenties,True
0.12642703183759446,0.074724126667267,0.2234168579279882,0.5754319835671503,amedeo modigliani,1975,Drawings: Recent Gifts|In the Twenties,True
0.145740222122241,0.3419229902616862,0.29393474449824186,0.21840204311783093,elie nadelman,1975,In the Twenties|Prints by Sculptors,True
0.07552909455316231,0.06230901116524228,0.23647346196676725,0.6256884323148282,emil nolde,1975,Modern Masters: Manet to Matisse|Printsequence|In the Twenties,True
0.12642703183759446,0.074724126667267,0.2234168579279882,0.5754319835671503,diego rivera,1975,Drawings: Recent Gifts|In the Twenties,True
0.017971552092521482,0.029827296575940836,0.917062561381225,0.03513858995031277,pavel tchelitchew,1975,A Museum Menagerie|In the Twenties,True
0.9491780237190857,0.015064031584454613,0.012081298261280873,0.023676646435178885,william s. rubin,1975,Five Recent Acquisitions|Anthony Caro,True
0.12830471152661801,0.05630841422316956,0.093622849534132,0.7217640247160804,henri matisse,1975,Five Recent Acquisitions|Modern Masters: Manet to Matisse|Drawings: Recent Gifts,True
0.2498055787926066,0.3170910634797395,0.2624983869691284,0.17060497075852546,georges rouault,1975,Five Recent Acquisitions|A Museum Menagerie,True
0.18418593087924542,0.6204925204377739,0.09670594259132193,0.09861560609165876,riva castleman,1975,New Prints: Robert Ryman and Richard Smith|Tinguely: La Vittoria|Printsequence|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.05114255202349376,0.026399053967963527,alexander calder,1975,A Museum Menagerie|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.051142552023493736,0.02639905396796352,christo (christo javacheff),1975,A Museum Menagerie|Prints by Sculptors,True
0.18693648347638506,0.6268011258098369,0.09314744985137774,0.09311494086240046,john duff,1975,76 Jefferson|Prints by Sculptors,True
0.248828879645479,0.43088697760154304,0.14336286592863423,0.17692127682434375,alberto giacometti,1975,Drawings: Recent Gifts|Prints by Sculptors,True
0.3061356082897028,0.46378187809690896,0.106627017056576,0.12345549655681234,barbara hepworth,1975,"Barbara Hepworth, , 1903-1975|Prints by Sculptors",True
0.30617685848326215,0.46316179071181024,0.10687548505498158,0.12378586574994596,richard hunt,1975,The Architecture of the École des Beaux-Arts|Prints by Sculptors,True
0.18693648347638506,0.6268011258098369,0.09314744985137778,0.09311494086240046,marisol (marisol escobar),1975,76 Jefferson|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.05114255202349376,0.026399053967963527,henry moore,1975,A Museum Menagerie|Prints by Sculptors,True
0.05933025758336939,0.79217591543028,0.09595124822116166,0.05254257876518892,louise nevelson,1975,A Museum Menagerie|76 Jefferson|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.05114255202349376,0.026399053967963527,claes oldenburg,1975,A Museum Menagerie|Prints by Sculptors,True
